,Start frame,End frame,Duration (frames),Duration (sec)
1180,34102.0,34108.0,7.0,0.23333333333333334
1181,34117.0,34117.0,1.0,0.03333333333333333
1182,34129.0,34129.0,1.0,0.03333333333333333
1183,34134.0,34134.0,1.0,0.03333333333333333
1184,34136.0,34139.0,4.0,0.13333333333333333
1185,34141.0,34141.0,1.0,0.03333333333333333
1186,34149.0,34154.0,6.0,0.2
1187,34157.0,34162.0,6.0,0.2
1188,34228.0,34235.0,8.0,0.26666666666666666
1189,34240.0,34245.0,6.0,0.2
1190,34270.0,34275.0,6.0,0.2
1191,34284.0,34296.0,13.0,0.43333333333333335
1192,34318.0,34318.0,1.0,0.03333333333333333
1193,34320.0,34336.0,17.0,0.5666666666666667
1194,34370.0,34377.0,8.0,0.26666666666666666
1195,34425.0,34435.0,11.0,0.36666666666666664
1196,34438.0,34440.0,3.0,0.1
1197,34446.0,34460.0,15.0,0.5
1198,34501.0,34502.0,2.0,0.06666666666666667
1199,34539.0,34550.0,12.0,0.4
1200,34559.0,34559.0,1.0,0.03333333333333333
1201,34564.0,34568.0,5.0,0.16666666666666666
1202,34595.0,34608.0,14.0,0.4666666666666667
1203,34620.0,34626.0,7.0,0.23333333333333334
1204,34675.0,34676.0,2.0,0.06666666666666667
1205,34688.0,34691.0,4.0,0.13333333333333333
1206,34707.0,34735.0,29.0,0.9666666666666667
1207,34793.0,34801.0,9.0,0.3
1208,34853.0,34863.0,11.0,0.36666666666666664
1209,34869.0,34921.0,53.0,1.7666666666666666
1210,34930.0,34938.0,9.0,0.3
1211,34954.0,34982.0,29.0,0.9666666666666667
1212,34986.0,34993.0,8.0,0.26666666666666666
1213,34999.0,35031.0,33.0,1.1
1214,35085.0,35087.0,3.0,0.1
1215,35092.0,35097.0,6.0,0.2
1216,35101.0,35141.0,41.0,1.3666666666666667
1217,35165.0,35171.0,7.0,0.23333333333333334
1218,35181.0,35185.0,5.0,0.16666666666666666
1219,35193.0,35196.0,4.0,0.13333333333333333
1220,35222.0,35224.0,3.0,0.1
1221,35275.0,35308.0,34.0,1.1333333333333333
1222,35332.0,35340.0,9.0,0.3
1223,35362.0,35377.0,16.0,0.5333333333333333
1224,35382.0,35387.0,6.0,0.2
1225,35417.0,35425.0,9.0,0.3
1226,35432.0,35440.0,9.0,0.3
1227,35451.0,35468.0,18.0,0.6
1228,35470.0,35505.0,36.0,1.2
1229,35507.0,35528.0,22.0,0.7333333333333333
1230,35541.0,35542.0,2.0,0.06666666666666667
1231,35565.0,35583.0,19.0,0.6333333333333333
1232,35606.0,35611.0,6.0,0.2
1233,35613.0,35632.0,20.0,0.6666666666666666
1234,35648.0,35653.0,6.0,0.2
1235,35663.0,35663.0,1.0,0.03333333333333333
1236,35669.0,35669.0,1.0,0.03333333333333333
1237,35825.0,35825.0,1.0,0.03333333333333333
1238,35831.0,35831.0,1.0,0.03333333333333333
1239,35839.0,35839.0,1.0,0.03333333333333333
1240,35843.0,35843.0,1.0,0.03333333333333333
1241,35845.0,35845.0,1.0,0.03333333333333333
1242,35849.0,35849.0,1.0,0.03333333333333333
1243,35857.0,35857.0,1.0,0.03333333333333333
1244,35863.0,35866.0,4.0,0.13333333333333333
1245,35879.0,35881.0,3.0,0.1
1246,35883.0,35886.0,4.0,0.13333333333333333
1247,35890.0,35892.0,3.0,0.1
1248,35894.0,35894.0,1.0,0.03333333333333333
1249,35896.0,35898.0,3.0,0.1
1250,35929.0,35933.0,5.0,0.16666666666666666
1251,35935.0,35936.0,2.0,0.06666666666666667
1252,35956.0,35961.0,6.0,0.2
1253,36001.0,36016.0,16.0,0.5333333333333333
1254,36021.0,36021.0,1.0,0.03333333333333333
1255,36033.0,36033.0,1.0,0.03333333333333333
1256,36038.0,36046.0,9.0,0.3
1257,36050.0,36053.0,4.0,0.13333333333333333
1258,36056.0,36058.0,3.0,0.1
1259,36060.0,36067.0,8.0,0.26666666666666666
1260,36071.0,36072.0,2.0,0.06666666666666667
1261,36085.0,36085.0,1.0,0.03333333333333333
1262,36087.0,36096.0,10.0,0.3333333333333333
1263,36098.0,36100.0,3.0,0.1
1264,36103.0,36118.0,16.0,0.5333333333333333
1265,36124.0,36130.0,7.0,0.23333333333333334
1266,36132.0,36143.0,12.0,0.4
1267,36166.0,36168.0,3.0,0.1
1268,36172.0,36174.0,3.0,0.1
1269,36178.0,36185.0,8.0,0.26666666666666666
1270,36187.0,36190.0,4.0,0.13333333333333333
1271,36192.0,36192.0,1.0,0.03333333333333333
1272,36194.0,36196.0,3.0,0.1
1273,36198.0,36207.0,10.0,0.3333333333333333
1274,36222.0,36225.0,4.0,0.13333333333333333
1275,36228.0,36229.0,2.0,0.06666666666666667
1276,36234.0,36248.0,15.0,0.5
1277,36250.0,36251.0,2.0,0.06666666666666667
1278,36272.0,36273.0,2.0,0.06666666666666667
1279,36296.0,36324.0,29.0,0.9666666666666667
1280,36328.0,36333.0,6.0,0.2
1281,36335.0,36340.0,6.0,0.2
1282,36364.0,36375.0,12.0,0.4
1283,36389.0,36402.0,14.0,0.4666666666666667
1284,36420.0,36422.0,3.0,0.1
1285,36435.0,36435.0,1.0,0.03333333333333333
1286,36437.0,36441.0,5.0,0.16666666666666666
1287,36460.0,36460.0,1.0,0.03333333333333333
1288,36462.0,36527.0,66.0,2.2
1289,36618.0,36638.0,21.0,0.7
1290,36649.0,36655.0,7.0,0.23333333333333334
1291,36681.0,36716.0,36.0,1.2
1292,36746.0,36747.0,2.0,0.06666666666666667
1293,36750.0,36750.0,1.0,0.03333333333333333
1294,36765.0,36775.0,11.0,0.36666666666666664
1295,36779.0,36782.0,4.0,0.13333333333333333
1296,36788.0,36800.0,13.0,0.43333333333333335
1297,36802.0,36813.0,12.0,0.4
1298,36818.0,36820.0,3.0,0.1
1299,36825.0,36831.0,7.0,0.23333333333333334
1300,36839.0,36863.0,25.0,0.8333333333333334
1301,36869.0,36870.0,2.0,0.06666666666666667
1302,36902.0,36927.0,26.0,0.8666666666666667
1303,36933.0,36946.0,14.0,0.4666666666666667
1304,36953.0,36990.0,38.0,1.2666666666666666
1305,37001.0,37013.0,13.0,0.43333333333333335
1306,37019.0,37054.0,36.0,1.2
1307,37069.0,37089.0,21.0,0.7
1308,37135.0,37150.0,16.0,0.5333333333333333
1309,37158.0,37160.0,3.0,0.1
1310,37162.0,37168.0,7.0,0.23333333333333334
1311,37184.0,37189.0,6.0,0.2
1312,37231.0,37238.0,8.0,0.26666666666666666
1313,37246.0,37250.0,5.0,0.16666666666666666
1314,37266.0,37273.0,8.0,0.26666666666666666
1315,37311.0,37312.0,2.0,0.06666666666666667
1316,37328.0,37367.0,40.0,1.3333333333333333
1317,37375.0,37433.0,59.0,1.9666666666666666
1318,37443.0,37448.0,6.0,0.2
1319,37456.0,37461.0,6.0,0.2
1320,37487.0,37495.0,9.0,0.3
1321,37499.0,37506.0,8.0,0.26666666666666666
1322,37515.0,37526.0,12.0,0.4
1323,37560.0,37567.0,8.0,0.26666666666666666
1324,37609.0,37620.0,12.0,0.4
1325,37628.0,37630.0,3.0,0.1
1326,37641.0,37652.0,12.0,0.4
1327,37690.0,37703.0,14.0,0.4666666666666667
1328,37710.0,37710.0,1.0,0.03333333333333333
1329,37732.0,37747.0,16.0,0.5333333333333333
1330,37783.0,37828.0,46.0,1.5333333333333334
1331,37835.0,37841.0,7.0,0.23333333333333334
1332,37899.0,37941.0,43.0,1.4333333333333333
1333,37961.0,37988.0,28.0,0.9333333333333333
1334,38001.0,38002.0,2.0,0.06666666666666667
1335,38004.0,38024.0,21.0,0.7
1336,38068.0,38074.0,7.0,0.23333333333333334
1337,38083.0,38096.0,14.0,0.4666666666666667
1338,38100.0,38106.0,7.0,0.23333333333333334
1339,38132.0,38174.0,43.0,1.4333333333333333
1340,38181.0,38187.0,7.0,0.23333333333333334
1341,38220.0,38237.0,18.0,0.6
1342,38316.0,38353.0,38.0,1.2666666666666666
1343,38357.0,38364.0,8.0,0.26666666666666666
1344,38371.0,38401.0,31.0,1.0333333333333334
1345,38417.0,38417.0,1.0,0.03333333333333333
1346,38423.0,38427.0,5.0,0.16666666666666666
1347,38448.0,38453.0,6.0,0.2
1348,38462.0,38486.0,25.0,0.8333333333333334
1349,38502.0,38502.0,1.0,0.03333333333333333
1350,38515.0,38543.0,29.0,0.9666666666666667
1351,38545.0,38545.0,1.0,0.03333333333333333
1352,38550.0,38550.0,1.0,0.03333333333333333
1353,38552.0,38561.0,10.0,0.3333333333333333
1354,38572.0,38595.0,24.0,0.8
1355,38613.0,38647.0,35.0,1.1666666666666667
1356,38673.0,38673.0,1.0,0.03333333333333333
1357,38678.0,38686.0,9.0,0.3
1358,38700.0,38704.0,5.0,0.16666666666666666
1359,38784.0,38784.0,1.0,0.03333333333333333
1360,38863.0,38872.0,10.0,0.3333333333333333
1361,38921.0,38940.0,20.0,0.6666666666666666
1362,38955.0,38997.0,43.0,1.4333333333333333
1363,39001.0,39026.0,26.0,0.8666666666666667
1364,39045.0,39059.0,15.0,0.5
1365,39077.0,39105.0,29.0,0.9666666666666667
1366,39118.0,39123.0,6.0,0.2
1367,39131.0,39158.0,28.0,0.9333333333333333
1368,39173.0,39177.0,5.0,0.16666666666666666
1369,39203.0,39207.0,5.0,0.16666666666666666
1370,39258.0,39264.0,7.0,0.23333333333333334
1371,39276.0,39302.0,27.0,0.9
1372,39329.0,39329.0,1.0,0.03333333333333333
1373,39331.0,39331.0,1.0,0.03333333333333333
1374,39333.0,39338.0,6.0,0.2
1375,39349.0,39383.0,35.0,1.1666666666666667
1376,39395.0,39400.0,6.0,0.2
1377,39405.0,39411.0,7.0,0.23333333333333334
1378,39444.0,39460.0,17.0,0.5666666666666667
1379,39466.0,39472.0,7.0,0.23333333333333334
1380,39479.0,39487.0,9.0,0.3
1381,39495.0,39502.0,8.0,0.26666666666666666
1382,39523.0,39527.0,5.0,0.16666666666666666
1383,39650.0,39656.0,7.0,0.23333333333333334
1384,39658.0,39658.0,1.0,0.03333333333333333
1385,39664.0,39672.0,9.0,0.3
1386,39690.0,39690.0,1.0,0.03333333333333333
1387,39692.0,39692.0,1.0,0.03333333333333333
1388,39727.0,39755.0,29.0,0.9666666666666667
1389,39765.0,39808.0,44.0,1.4666666666666666
1390,39822.0,39829.0,8.0,0.26666666666666666
1391,39851.0,39851.0,1.0,0.03333333333333333
1392,39867.0,39876.0,10.0,0.3333333333333333
1393,39880.0,39898.0,19.0,0.6333333333333333
1394,39909.0,39909.0,1.0,0.03333333333333333
1395,39916.0,39919.0,4.0,0.13333333333333333
1396,39932.0,39943.0,12.0,0.4
1397,39992.0,40005.0,14.0,0.4666666666666667
1398,40032.0,40046.0,15.0,0.5
1399,40051.0,40067.0,17.0,0.5666666666666667
1400,40128.0,40137.0,10.0,0.3333333333333333
1401,40143.0,40166.0,24.0,0.8
1402,40177.0,40200.0,24.0,0.8
1403,40206.0,40217.0,12.0,0.4
1404,40224.0,40225.0,2.0,0.06666666666666667
1405,40235.0,40236.0,2.0,0.06666666666666667
1406,40246.0,40262.0,17.0,0.5666666666666667
1407,40282.0,40311.0,30.0,1.0
1408,40326.0,40332.0,7.0,0.23333333333333334
1409,40353.0,40355.0,3.0,0.1
1410,40376.0,40376.0,1.0,0.03333333333333333
1411,40393.0,40396.0,4.0,0.13333333333333333
1412,40399.0,40401.0,3.0,0.1
1413,40403.0,40408.0,6.0,0.2
1414,40427.0,40470.0,44.0,1.4666666666666666
1415,40492.0,40513.0,22.0,0.7333333333333333
1416,40534.0,40535.0,2.0,0.06666666666666667
1417,40558.0,40563.0,6.0,0.2
1418,40569.0,40582.0,14.0,0.4666666666666667
1419,40591.0,40624.0,34.0,1.1333333333333333
1420,40629.0,40633.0,5.0,0.16666666666666666
1421,40635.0,40640.0,6.0,0.2
1422,40643.0,40643.0,1.0,0.03333333333333333
1423,40657.0,40708.0,52.0,1.7333333333333334
1424,40727.0,40731.0,5.0,0.16666666666666666
1425,40746.0,40747.0,2.0,0.06666666666666667
1426,40754.0,40830.0,77.0,2.566666666666667
1427,40840.0,40841.0,2.0,0.06666666666666667
1428,40851.0,40852.0,2.0,0.06666666666666667
1429,40855.0,40855.0,1.0,0.03333333333333333
1430,40891.0,40900.0,10.0,0.3333333333333333
1431,40914.0,40955.0,42.0,1.4
1432,40957.0,40971.0,15.0,0.5
1433,41001.0,41012.0,12.0,0.4
1434,41017.0,41019.0,3.0,0.1
1435,41021.0,41053.0,33.0,1.1
1436,41055.0,41097.0,43.0,1.4333333333333333
1437,41099.0,41105.0,7.0,0.23333333333333334
1438,41160.0,41161.0,2.0,0.06666666666666667
1439,41163.0,41171.0,9.0,0.3
1440,41187.0,41196.0,10.0,0.3333333333333333
1441,41316.0,41318.0,3.0,0.1
1442,41324.0,41325.0,2.0,0.06666666666666667
1443,41337.0,41349.0,13.0,0.43333333333333335
1444,41357.0,41367.0,11.0,0.36666666666666664
1445,41380.0,41409.0,30.0,1.0
1446,41412.0,41438.0,27.0,0.9
1447,41465.0,41509.0,45.0,1.5
1448,41527.0,41562.0,36.0,1.2
1449,41578.0,41580.0,3.0,0.1
1450,41614.0,41619.0,6.0,0.2
1451,41622.0,41668.0,47.0,1.5666666666666667
1452,41681.0,41720.0,40.0,1.3333333333333333
1453,41806.0,41812.0,7.0,0.23333333333333334
1454,41821.0,41828.0,8.0,0.26666666666666666
1455,41867.0,41868.0,2.0,0.06666666666666667
1456,41891.0,41949.0,59.0,1.9666666666666666
1457,41951.0,41954.0,4.0,0.13333333333333333
1458,41956.0,41959.0,4.0,0.13333333333333333
1459,41962.0,41970.0,9.0,0.3
1460,42001.0,42007.0,7.0,0.23333333333333334
1461,42013.0,42025.0,13.0,0.43333333333333335
1462,42032.0,42036.0,5.0,0.16666666666666666
1463,42087.0,42089.0,3.0,0.1
1464,42091.0,42091.0,1.0,0.03333333333333333
1465,42121.0,42203.0,83.0,2.7666666666666666
1466,42206.0,42209.0,4.0,0.13333333333333333
1467,42212.0,42224.0,13.0,0.43333333333333335
1468,42237.0,42241.0,5.0,0.16666666666666666
1469,42246.0,42248.0,3.0,0.1
1470,42265.0,42287.0,23.0,0.7666666666666667
1471,42296.0,42300.0,5.0,0.16666666666666666
1472,42305.0,42306.0,2.0,0.06666666666666667
1473,42309.0,42334.0,26.0,0.8666666666666667
1474,42373.0,42405.0,33.0,1.1
1475,42478.0,42510.0,33.0,1.1
1476,42521.0,42594.0,74.0,2.466666666666667
1477,42606.0,42616.0,11.0,0.36666666666666664
1478,42622.0,42632.0,11.0,0.36666666666666664
1479,42641.0,42683.0,43.0,1.4333333333333333
1480,42690.0,42707.0,18.0,0.6
1481,42754.0,42762.0,9.0,0.3
1482,42767.0,42777.0,11.0,0.36666666666666664
1483,42782.0,42783.0,2.0,0.06666666666666667
1484,42785.0,42793.0,9.0,0.3
1485,42795.0,42817.0,23.0,0.7666666666666667
1486,42869.0,42899.0,31.0,1.0333333333333334
1487,42902.0,42907.0,6.0,0.2
1488,42920.0,42945.0,26.0,0.8666666666666667
1489,42965.0,42981.0,17.0,0.5666666666666667
1490,42988.0,42991.0,4.0,0.13333333333333333
1491,42994.0,43015.0,22.0,0.7333333333333333
1492,43025.0,43028.0,4.0,0.13333333333333333
1493,43060.0,43088.0,29.0,0.9666666666666667
1494,43136.0,43139.0,4.0,0.13333333333333333
1495,43152.0,43152.0,1.0,0.03333333333333333
1496,43161.0,43167.0,7.0,0.23333333333333334
1497,43183.0,43187.0,5.0,0.16666666666666666
1498,43195.0,43200.0,6.0,0.2
1499,43202.0,43207.0,6.0,0.2
1500,43217.0,43222.0,6.0,0.2
1501,43231.0,43254.0,24.0,0.8
1502,43258.0,43285.0,28.0,0.9333333333333333
1503,43295.0,43302.0,8.0,0.26666666666666666
1504,43309.0,43312.0,4.0,0.13333333333333333
1505,43329.0,43373.0,45.0,1.5
1506,43380.0,43388.0,9.0,0.3
1507,43396.0,43401.0,6.0,0.2
1508,43408.0,43415.0,8.0,0.26666666666666666
1509,43417.0,43417.0,1.0,0.03333333333333333
1510,43420.0,43420.0,1.0,0.03333333333333333
1511,43422.0,43422.0,1.0,0.03333333333333333
1512,43426.0,43426.0,1.0,0.03333333333333333
1513,43455.0,43462.0,8.0,0.26666666666666666
1514,43477.0,43481.0,5.0,0.16666666666666666
1515,43491.0,43506.0,16.0,0.5333333333333333
1516,43508.0,43509.0,2.0,0.06666666666666667
1517,43535.0,43536.0,2.0,0.06666666666666667
1518,43541.0,43546.0,6.0,0.2
1519,43589.0,43597.0,9.0,0.3
1520,43612.0,43650.0,39.0,1.3
1521,43663.0,43672.0,10.0,0.3333333333333333
1522,43676.0,43680.0,5.0,0.16666666666666666
1523,43688.0,43689.0,2.0,0.06666666666666667
1524,43710.0,43716.0,7.0,0.23333333333333334
1525,43722.0,43732.0,11.0,0.36666666666666664
1526,43917.0,43920.0,4.0,0.13333333333333333
1527,43931.0,43942.0,12.0,0.4
1528,43951.0,43959.0,9.0,0.3
1529,43996.0,44004.0,9.0,0.3
1530,44012.0,44020.0,9.0,0.3
1531,44074.0,44074.0,1.0,0.03333333333333333
1532,44081.0,44083.0,3.0,0.1
1533,44085.0,44116.0,32.0,1.0666666666666667
1534,44127.0,44127.0,1.0,0.03333333333333333
1535,44131.0,44131.0,1.0,0.03333333333333333
1536,44135.0,44138.0,4.0,0.13333333333333333
1537,44140.0,44140.0,1.0,0.03333333333333333
1538,44219.0,44224.0,6.0,0.2
1539,44264.0,44275.0,12.0,0.4
1540,44278.0,44279.0,2.0,0.06666666666666667
1541,44286.0,44295.0,10.0,0.3333333333333333
1542,44298.0,44303.0,6.0,0.2
1543,44350.0,44355.0,6.0,0.2
1544,44361.0,44366.0,6.0,0.2
1545,44384.0,44387.0,4.0,0.13333333333333333
1546,44449.0,44453.0,5.0,0.16666666666666666
1547,44457.0,44458.0,2.0,0.06666666666666667
1548,44461.0,44461.0,1.0,0.03333333333333333
1549,44463.0,44465.0,3.0,0.1
1550,44467.0,44467.0,1.0,0.03333333333333333
1551,44471.0,44471.0,1.0,0.03333333333333333
1552,44475.0,44475.0,1.0,0.03333333333333333
1553,44477.0,44491.0,15.0,0.5
1554,44493.0,44496.0,4.0,0.13333333333333333
1555,44499.0,44515.0,17.0,0.5666666666666667
1556,44517.0,44520.0,4.0,0.13333333333333333
1557,44528.0,44528.0,1.0,0.03333333333333333
1558,44538.0,44552.0,15.0,0.5
1559,44581.0,44586.0,6.0,0.2
1560,44589.0,44594.0,6.0,0.2
1561,44666.0,44671.0,6.0,0.2
1562,44673.0,44679.0,7.0,0.23333333333333334
1563,44683.0,44705.0,23.0,0.7666666666666667
1564,44708.0,44723.0,16.0,0.5333333333333333
1565,44739.0,44791.0,53.0,1.7666666666666666
1566,44813.0,44826.0,14.0,0.4666666666666667
1567,44843.0,44860.0,18.0,0.6
1568,44870.0,44876.0,7.0,0.23333333333333334
1569,44928.0,44936.0,9.0,0.3
1570,44951.0,44952.0,2.0,0.06666666666666667
1571,44981.0,44986.0,6.0,0.2
1572,45001.0,45002.0,2.0,0.06666666666666667
1573,45008.0,45008.0,1.0,0.03333333333333333
1574,45010.0,45016.0,7.0,0.23333333333333334
1575,45019.0,45019.0,1.0,0.03333333333333333
1576,45022.0,45030.0,9.0,0.3
1577,45033.0,45038.0,6.0,0.2
1578,45106.0,45112.0,7.0,0.23333333333333334
1579,45135.0,45162.0,28.0,0.9333333333333333
1580,45183.0,45205.0,23.0,0.7666666666666667
1581,45221.0,45240.0,20.0,0.6666666666666666
1582,45255.0,45262.0,8.0,0.26666666666666666
1583,45297.0,45306.0,10.0,0.3333333333333333
1584,45316.0,45319.0,4.0,0.13333333333333333
1585,45334.0,45339.0,6.0,0.2
1586,45341.0,45343.0,3.0,0.1
1587,45345.0,45346.0,2.0,0.06666666666666667
1588,45372.0,45372.0,1.0,0.03333333333333333
1589,45381.0,45391.0,11.0,0.36666666666666664
1590,45422.0,45424.0,3.0,0.1
1591,45501.0,45502.0,2.0,0.06666666666666667
1592,45547.0,45567.0,21.0,0.7
1593,45576.0,45583.0,8.0,0.26666666666666666
1594,45634.0,45634.0,1.0,0.03333333333333333
1595,45659.0,45688.0,30.0,1.0
1596,45701.0,45730.0,30.0,1.0
1597,45802.0,45811.0,10.0,0.3333333333333333
1598,45828.0,45834.0,7.0,0.23333333333333334
1599,45854.0,45867.0,14.0,0.4666666666666667
1600,45872.0,45900.0,29.0,0.9666666666666667
1601,45903.0,45904.0,2.0,0.06666666666666667
1602,45910.0,45926.0,17.0,0.5666666666666667
1603,45932.0,45942.0,11.0,0.36666666666666664
1604,45958.0,45963.0,6.0,0.2
1605,45967.0,45972.0,6.0,0.2
1606,45979.0,45982.0,4.0,0.13333333333333333
1607,45985.0,45986.0,2.0,0.06666666666666667
1608,45989.0,45991.0,3.0,0.1
1609,45997.0,46002.0,6.0,0.2
1610,46008.0,46008.0,1.0,0.03333333333333333
1611,46010.0,46016.0,7.0,0.23333333333333334
1612,46049.0,46064.0,16.0,0.5333333333333333
1613,46076.0,46079.0,4.0,0.13333333333333333
1614,46082.0,46083.0,2.0,0.06666666666666667
1615,46111.0,46118.0,8.0,0.26666666666666666
1616,46140.0,46142.0,3.0,0.1
1617,46193.0,46195.0,3.0,0.1
1618,46197.0,46218.0,22.0,0.7333333333333333
1619,46246.0,46256.0,11.0,0.36666666666666664
1620,46263.0,46280.0,18.0,0.6
1621,46290.0,46298.0,9.0,0.3
1622,46304.0,46304.0,1.0,0.03333333333333333
1623,46342.0,46343.0,2.0,0.06666666666666667
1624,46351.0,46357.0,7.0,0.23333333333333334
1625,46393.0,46395.0,3.0,0.1
1626,46410.0,46411.0,2.0,0.06666666666666667
1627,46435.0,46439.0,5.0,0.16666666666666666
1628,46501.0,46502.0,2.0,0.06666666666666667
1629,46663.0,46676.0,14.0,0.4666666666666667
1630,46709.0,46715.0,7.0,0.23333333333333334
1631,46741.0,46744.0,4.0,0.13333333333333333
1632,46759.0,46794.0,36.0,1.2
1633,46800.0,46800.0,1.0,0.03333333333333333
1634,46816.0,46833.0,18.0,0.6
1635,46922.0,46922.0,1.0,0.03333333333333333
1636,46928.0,46928.0,1.0,0.03333333333333333
1637,47001.0,47002.0,2.0,0.06666666666666667
1638,47030.0,47030.0,1.0,0.03333333333333333
1639,47053.0,47053.0,1.0,0.03333333333333333
1640,47309.0,47312.0,4.0,0.13333333333333333
1641,47380.0,47380.0,1.0,0.03333333333333333
1642,47476.0,47489.0,14.0,0.4666666666666667
1643,47493.0,47496.0,4.0,0.13333333333333333
1644,47502.0,47502.0,1.0,0.03333333333333333
1645,47544.0,47545.0,2.0,0.06666666666666667
1646,47564.0,47564.0,1.0,0.03333333333333333
1647,47568.0,47571.0,4.0,0.13333333333333333
1648,47578.0,47578.0,1.0,0.03333333333333333
1649,47582.0,47592.0,11.0,0.36666666666666664
1650,48002.0,48002.0,1.0,0.03333333333333333
1651,48502.0,48502.0,1.0,0.03333333333333333
1652,48702.0,48706.0,5.0,0.16666666666666666
1653,48708.0,48738.0,31.0,1.0333333333333334
1654,48746.0,48755.0,10.0,0.3333333333333333
1655,48757.0,48778.0,22.0,0.7333333333333333
1656,48788.0,48811.0,24.0,0.8
1657,48816.0,48819.0,4.0,0.13333333333333333
1658,48821.0,48837.0,17.0,0.5666666666666667
1659,48852.0,48888.0,37.0,1.2333333333333334
1660,48908.0,48921.0,14.0,0.4666666666666667
1661,48959.0,48970.0,12.0,0.4
1662,49002.0,49002.0,1.0,0.03333333333333333
1663,49072.0,49076.0,5.0,0.16666666666666666
1664,49083.0,49085.0,3.0,0.1
1665,49095.0,49098.0,4.0,0.13333333333333333
1666,49100.0,49100.0,1.0,0.03333333333333333
1667,49103.0,49103.0,1.0,0.03333333333333333
1668,49113.0,49126.0,14.0,0.4666666666666667
1669,49144.0,49145.0,2.0,0.06666666666666667
1670,49182.0,49187.0,6.0,0.2
1671,49306.0,49306.0,1.0,0.03333333333333333
1672,49308.0,49309.0,2.0,0.06666666666666667
1673,49327.0,49332.0,6.0,0.2
1674,49334.0,49334.0,1.0,0.03333333333333333
1675,49353.0,49355.0,3.0,0.1
1676,49360.0,49360.0,1.0,0.03333333333333333
1677,49501.0,49502.0,2.0,0.06666666666666667
1678,50001.0,50002.0,2.0,0.06666666666666667
1679,50183.0,50183.0,1.0,0.03333333333333333
1680,50187.0,50191.0,5.0,0.16666666666666666
1681,50212.0,50219.0,8.0,0.26666666666666666
1682,50501.0,50502.0,2.0,0.06666666666666667
1683,50611.0,50612.0,2.0,0.06666666666666667
1684,50614.0,50614.0,1.0,0.03333333333333333
1685,50625.0,50625.0,1.0,0.03333333333333333
1686,50639.0,50645.0,7.0,0.23333333333333334
1687,50650.0,50650.0,1.0,0.03333333333333333
1688,50658.0,50664.0,7.0,0.23333333333333334
1689,50669.0,50671.0,3.0,0.1
1690,50673.0,50674.0,2.0,0.06666666666666667
1691,50679.0,50685.0,7.0,0.23333333333333334
1692,50713.0,50713.0,1.0,0.03333333333333333
1693,50722.0,50722.0,1.0,0.03333333333333333
1694,50726.0,50726.0,1.0,0.03333333333333333
1695,50782.0,50786.0,5.0,0.16666666666666666
1696,50832.0,50837.0,6.0,0.2
1697,50864.0,50868.0,5.0,0.16666666666666666
1698,51001.0,51002.0,2.0,0.06666666666666667
1699,51196.0,51196.0,1.0,0.03333333333333333
1700,51204.0,51206.0,3.0,0.1
1701,51309.0,51339.0,31.0,1.0333333333333334
1702,51396.0,51401.0,6.0,0.2
1703,51501.0,51502.0,2.0,0.06666666666666667
1704,51617.0,51619.0,3.0,0.1
1705,51629.0,51631.0,3.0,0.1
1706,51634.0,51640.0,7.0,0.23333333333333334
1707,51642.0,51645.0,4.0,0.13333333333333333
1708,51653.0,51655.0,3.0,0.1
1709,51668.0,51672.0,5.0,0.16666666666666666
1710,51677.0,51680.0,4.0,0.13333333333333333
1711,51688.0,51688.0,1.0,0.03333333333333333
1712,51694.0,51694.0,1.0,0.03333333333333333
1713,51765.0,51768.0,4.0,0.13333333333333333
1714,51770.0,51770.0,1.0,0.03333333333333333
1715,51837.0,51862.0,26.0,0.8666666666666667
1716,51865.0,51865.0,1.0,0.03333333333333333
1717,51867.0,51869.0,3.0,0.1
1718,51872.0,51872.0,1.0,0.03333333333333333
1719,51875.0,51877.0,3.0,0.1
1720,51879.0,51884.0,6.0,0.2
1721,51887.0,51887.0,1.0,0.03333333333333333
1722,51891.0,51898.0,8.0,0.26666666666666666
1723,51902.0,51902.0,1.0,0.03333333333333333
1724,51904.0,51904.0,1.0,0.03333333333333333
1725,51906.0,51906.0,1.0,0.03333333333333333
1726,51908.0,51908.0,1.0,0.03333333333333333
1727,51912.0,51916.0,5.0,0.16666666666666666
1728,51920.0,51923.0,4.0,0.13333333333333333
1729,51925.0,51925.0,1.0,0.03333333333333333
1730,51927.0,51927.0,1.0,0.03333333333333333
1731,51929.0,51929.0,1.0,0.03333333333333333
1732,51933.0,51935.0,3.0,0.1
1733,51937.0,51941.0,5.0,0.16666666666666666
1734,51943.0,51947.0,5.0,0.16666666666666666
1735,51951.0,51954.0,4.0,0.13333333333333333
1736,51956.0,51968.0,13.0,0.43333333333333335
1737,51973.0,51978.0,6.0,0.2
1738,51988.0,51992.0,5.0,0.16666666666666666
1739,51995.0,52006.0,12.0,0.4
1740,52010.0,52024.0,15.0,0.5
1741,52028.0,52029.0,2.0,0.06666666666666667
1742,52033.0,52036.0,4.0,0.13333333333333333
1743,52040.0,52041.0,2.0,0.06666666666666667
1744,52045.0,52046.0,2.0,0.06666666666666667
1745,52048.0,52050.0,3.0,0.1
1746,52054.0,52056.0,3.0,0.1
1747,52060.0,52062.0,3.0,0.1
1748,52064.0,52066.0,3.0,0.1
1749,52068.0,52068.0,1.0,0.03333333333333333
